transaction_id,timestamp,account_id,linked_momo_account,amount_ghs,transaction_type,channel,counterparty_account,balance_before_ghs,balance_after_ghs,location_region,is_after_hours,income_tier,personal_alert_threshold,label,attack_type
BANK-TXN-163338,2025-11-24 12:56:14.388845,BANK-GH-00243,MOMO-GH-00243,943.92,momo_link,momo,BANK-GH-00256,2763.97,1820.05,Upper West,False,low,1354.23,0,none
BANK-TXN-128648,2025-11-24 13:47:04.473931,BANK-GH-00419,MOMO-GH-00419,14444.02,momo_link,internet,BANK-GH-00278,43339.4,28895.38,Greater Accra,False,high,14125.44,0,none
BANK-TXN-174905,2025-11-24 14:50:30.473469,BANK-GH-00451,MOMO-GH-00451,8642.15,transfer,atm,BANK-GH-00437,30943.41,22301.26,Ashanti,False,high,15043.95,0,none
BANK-TXN-864148,2025-11-24 15:58:07.459929,BANK-GH-00138,MOMO-GH-00138,3702.42,momo_link,internet,BANK-GH-00040,7746.71,4044.29,Volta,False,middle,8951.76,0,none
BANK-TXN-103534,2025-11-24 16:05:17.465745,BANK-GH-00049,MOMO-GH-00049,1538.87,transfer,branch,BANK-GH-00388,1335.48,-203.39,Northern,False,middle,2563.59,0,none
BANK-TXN-715641,2025-11-24 16:41:45.481855,BANK-GH-00233,MOMO-GH-00233,9120.6,deposit,momo,BANK-GH-00438,52397.05,43276.45,Upper East,False,high,19280.76,0,none
BANK-TXN-589771,2025-11-24 16:46:26.467310,BANK-GH-00442,MOMO-GH-00442,6600.23,momo_link,internet,BANK-GH-00465,25052.93,18452.7,Upper West,False,middle,7748.64,0,none
BANK-TXN-507446,2025-11-24 16:56:28.401608,BANK-GH-00257,MOMO-GH-00257,5209.16,momo_link,internet,BANK-GH-00311,9145.47,3936.31,Western,False,middle,6513.39,0,none
BANK-TXN-199779,2025-11-24 17:17:28.457883,BANK-GH-00041,MOMO-GH-00041,7212.09,transfer,momo,BANK-GH-00228,41838.92,34626.83,Central,False,high,12729.12,0,none
BANK-TXN-144993,2025-11-24 17:31:02.418140,BANK-GH-00298,MOMO-GH-00298,925.61,withdrawal,atm,BANK-GH-00048,4299.41,3373.8,Western,False,low,2389.26,0,none
BANK-TXN-208600,2025-11-24 18:19:27.454693,BANK-GH-00037,MOMO-GH-00037,693.63,deposit,mobile,BANK-GH-00491,5797.1,5103.47,Volta,False,low,1974.3,0,none
BANK-TXN-369581,2025-11-24 18:35:56.452074,BANK-GH-00198,MOMO-GH-00198,1020.49,deposit,atm,BANK-GH-00131,505.82,-514.67,Western,False,low,1465.02,0,none
BANK-TXN-255065,2025-11-24 18:59:04.485249,BANK-GH-00052,MOMO-GH-00052,2359.73,withdrawal,branch,BANK-GH-00399,6265.51,3905.78,Central,False,low,2196.54,0,none
BANK-TXN-769252,2025-11-24 19:10:04.409489,BANK-GH-00022,MOMO-GH-00022,3634.71,transfer,momo,BANK-GH-00117,14521.43,10886.72,Northern,False,middle,5033.34,0,none
BANK-TXN-221477,2025-11-24 20:08:13.416366,BANK-GH-00300,MOMO-GH-00300,1243.64,withdrawal,branch,BANK-GH-00279,3784.45,2540.81,Ashanti,False,low,1419.24,0,none
BANK-TXN-793802,2025-11-24 20:08:55.469719,BANK-GH-00353,MOMO-GH-00353,909.56,momo_link,mobile,BANK-GH-00324,1555.69,646.13,Upper West,False,low,1288.11,0,none
BANK-TXN-332656,2025-11-24 22:15:54.482001,BANK-GH-00261,MOMO-GH-00261,6249.69,momo_link,branch,BANK-GH-00118,6683.14,433.45,Upper East,False,middle,5748.27,0,none
BANK-TXN-323781,2025-11-24 22:32:26.451217,BANK-GH-00464,MOMO-GH-00464,1414.34,momo_link,momo,BANK-GH-00406,5383.08,3968.74,Western,False,low,2155.62,0,none
BANK-TXN-136692,2025-11-24 22:47:32.402834,BANK-GH-00405,MOMO-GH-00405,2141.28,transfer,internet,BANK-GH-00250,1706.51,-434.77,Upper West,False,middle,3481.29,0,none
BANK-TXN-662971,2025-11-24 23:46:16.468202,BANK-GH-00319,MOMO-GH-00319,1153.27,deposit,branch,BANK-GH-00039,4936.91,3783.64,Upper West,False,low,1980.48,0,none
BANK-TXN-946489,2025-11-25 00:05:31.454719,BANK-GH-00423,MOMO-GH-00423,790.25,deposit,internet,BANK-GH-00278,1177.72,387.47,Brong-Ahafo,False,low,1204.08,0,none
BANK-TXN-864147,2025-11-25 00:07:26.402381,BANK-GH-00270,MOMO-GH-00270,809.39,transfer,branch,BANK-GH-00092,2728.22,1918.83,Central,False,low,1423.2,0,none
BANK-TXN-200331,2025-11-25 00:41:26.425729,BANK-GH-00156,MOMO-GH-00156,970.06,deposit,atm,BANK-GH-00479,2322.58,1352.52,Greater Accra,False,low,1121.34,0,none
BANK-TXN-679190,2025-11-25 01:17:45.451290,BANK-GH-00458,MOMO-GH-00458,1580.04,withdrawal,atm,BANK-GH-00007,6072.86,4492.82,Upper West,False,low,2361.6,0,none
BANK-TXN-402982,2025-11-25 01:28:05.420471,BANK-GH-00410,MOMO-GH-00410,1470.68,deposit,branch,BANK-GH-00075,5037.64,3566.96,Upper East,False,low,2194.38,0,none
BANK-TXN-453700,2025-11-25 01:30:20.391143,BANK-GH-00135,MOMO-GH-00135,1019.69,withdrawal,momo,BANK-GH-00198,4475.25,3455.56,Greater Accra,False,low,1856.85,0,none
BANK-TXN-945783,2025-11-25 03:29:32.453827,BANK-GH-00201,MOMO-GH-00201,852.53,deposit,internet,BANK-GH-00067,4992.82,4140.29,Upper West,False,low,1709.67,0,none
BANK-TXN-442788,2025-11-25 03:51:41.447748,BANK-GH-00065,MOMO-GH-00065,2394.88,momo_link,branch,BANK-GH-00017,1504.59,-890.29,Upper West,False,middle,3844.35,0,none
BANK-TXN-195446,2025-11-25 04:42:32.471870,BANK-GH-00286,MOMO-GH-00286,4789.73,momo_link,momo,BANK-GH-00205,21489.67,16699.94,Central,False,middle,8492.49,0,none
BANK-TXN-891507,2025-11-25 04:53:32.458305,BANK-GH-00478,MOMO-GH-00478,3518.38,deposit,momo,BANK-GH-00326,11642.59,8124.21,Brong-Ahafo,False,middle,4517.73,0,none
BANK-TXN-365503,2025-11-25 05:08:20.413479,BANK-GH-00329,MOMO-GH-00329,1182.53,transfer,internet,BANK-GH-00159,7158.0,5975.47,Central,False,low,2286.24,0,none
BANK-TXN-568383,2025-11-25 05:12:12.395978,BANK-GH-00469,MOMO-GH-00469,703.88,momo_link,momo,BANK-GH-00456,2236.07,1532.19,Eastern,False,low,1017.54,0,none
BANK-TXN-286971,2025-11-25 05:58:41.473033,BANK-GH-00060,MOMO-GH-00060,3891.86,transfer,internet,BANK-GH-00038,7883.41,3991.55,Upper East,False,middle,6403.98,0,none
BANK-TXN-821211,2025-11-25 06:01:58.408426,BANK-GH-00204,MOMO-GH-00204,479.33,momo_link,momo,BANK-GH-00389,3012.26,2532.93,Upper East,False,low,1258.74,0,none
BANK-TXN-774720,2025-11-25 06:39:21.445196,BANK-GH-00209,MOMO-GH-00209,606.54,deposit,mobile,BANK-GH-00211,3073.51,2466.97,Northern,False,low,1253.67,0,none
BANK-TXN-275660,2025-11-25 07:12:01.454876,BANK-GH-00117,MOMO-GH-00117,1158.07,momo_link,internet,BANK-GH-00069,4792.72,3634.65,Upper East,False,low,1723.83,0,none
BANK-TXN-923861,2025-11-25 07:30:10.464105,BANK-GH-00389,MOMO-GH-00389,841.71,withdrawal,internet,BANK-GH-00105,1898.53,1056.82,Upper East,False,low,1099.05,0,none
BANK-TXN-200757,2025-11-25 08:05:42.466588,BANK-GH-00474,MOMO-GH-00474,1582.43,momo_link,atm,BANK-GH-00292,2309.32,726.89,Greater Accra,False,low,1628.37,0,none
BANK-TXN-141340,2025-11-25 08:49:16.449391,BANK-GH-00068,MOMO-GH-00068,2476.68,transfer,momo,BANK-GH-00467,3867.55,1390.87,Eastern,False,middle,5532.84,0,none
BANK-TXN-820190,2025-11-25 09:20:03.481474,BANK-GH-00180,MOMO-GH-00180,4912.43,deposit,internet,BANK-GH-00334,20231.43,15319.0,Volta,False,middle,6809.13,0,none
BANK-TXN-265039,2025-11-25 09:28:40.445171,BANK-GH-00174,MOMO-GH-00174,1226.08,momo_link,internet,BANK-GH-00352,4122.0,2895.92,Brong-Ahafo,False,low,1455.09,0,none
BANK-TXN-775049,2025-11-25 11:15:48.478380,BANK-GH-00008,MOMO-GH-00008,2727.15,transfer,atm,BANK-GH-00229,10596.9,7869.75,Ashanti,False,middle,7032.0,0,none
BANK-TXN-499987,2025-11-25 11:18:04.390634,BANK-GH-00067,MOMO-GH-00067,30472.19,withdrawal,branch,BANK-GH-00264,123880.17,93407.98,Upper West,False,high,41091.33,0,none
BANK-TXN-701560,2025-11-25 13:48:29.407086,BANK-GH-00373,MOMO-GH-00373,8631.06,withdrawal,branch,BANK-GH-00354,7378.55,-1252.51,Eastern,False,high,12687.0,0,none
BANK-TXN-583155,2025-11-25 14:19:41.433687,BANK-GH-00024,MOMO-GH-00024,967.2,transfer,mobile,BANK-GH-00152,2334.92,1367.72,Greater Accra,False,low,1846.65,0,none
BANK-TXN-183269,2025-11-25 14:37:35.386372,BANK-GH-00360,MOMO-GH-00360,1160.54,transfer,momo,BANK-GH-00479,4177.72,3017.18,Upper East,False,low,2006.07,0,none
BANK-TXN-179802,2025-11-25 15:08:42.450694,BANK-GH-00233,MOMO-GH-00233,12301.73,transfer,mobile,BANK-GH-00047,44344.66,32042.93,Upper East,False,high,19280.76,0,none
BANK-TXN-882911,2025-11-25 17:22:24.416569,BANK-GH-00261,MOMO-GH-00261,3668.18,transfer,momo,BANK-GH-00373,2577.39,-1090.79,Upper East,False,middle,5748.27,0,none
BANK-TXN-234779,2025-11-25 17:35:32.396486,BANK-GH-00128,MOMO-GH-00128,4026.94,deposit,mobile,BANK-GH-00325,12373.39,8346.45,Western,False,middle,5105.85,0,none
BANK-TXN-689756,2025-11-25 17:51:02.467030,BANK-GH-00065,MOMO-GH-00065,3061.88,deposit,branch,BANK-GH-00474,3765.51,703.63,Upper West,False,middle,3844.35,0,none
BANK-TXN-680607,2025-11-25 18:06:22.425004,BANK-GH-00401,MOMO-GH-00401,4539.95,momo_link,internet,BANK-GH-00288,11043.67,6503.72,Upper West,False,middle,5195.61,0,none
BANK-TXN-928317,2025-11-25 18:12:23.421958,BANK-GH-00353,MOMO-GH-00353,852.03,momo_link,internet,BANK-GH-00437,1948.62,1096.59,Upper West,False,low,1288.11,0,none
BANK-TXN-616293,2025-11-25 18:17:25.485924,BANK-GH-00298,MOMO-GH-00298,1689.39,withdrawal,mobile,BANK-GH-00016,2990.97,1301.58,Western,False,low,2389.26,0,none
BANK-TXN-527030,2025-11-25 19:44:05.485664,BANK-GH-00097,MOMO-GH-00097,1032.9,deposit,momo,BANK-GH-00058,4362.89,3329.99,Upper West,False,low,1441.32,0,none
BANK-TXN-622491,2025-11-25 21:07:07.457400,BANK-GH-00299,MOMO-GH-00299,6580.38,transfer,mobile,BANK-GH-00187,21685.64,15105.26,Upper West,False,middle,8858.04,0,none
BANK-TXN-717006,2025-11-25 21:22:01.442765,BANK-GH-00063,MOMO-GH-00063,465.85,transfer,branch,BANK-GH-00136,664.83,198.98,Brong-Ahafo,False,low,969.33,0,none
BANK-TXN-122399,2025-11-25 22:10:56.469269,BANK-GH-00079,MOMO-GH-00079,2434.34,withdrawal,branch,BANK-GH-00421,1988.92,-445.42,Eastern,False,middle,2743.77,0,none
BANK-TXN-450267,2025-11-25 23:16:43.438043,BANK-GH-00353,MOMO-GH-00353,812.28,momo_link,atm,BANK-GH-00253,2197.72,1385.44,Upper West,False,low,1288.11,0,none
BANK-TXN-407393,2025-11-26 00:24:26.430933,BANK-GH-00073,MOMO-GH-00073,11218.44,momo_link,momo,BANK-GH-00384,53742.25,42523.81,Volta,False,high,19750.05,0,none
BANK-TXN-353103,2025-11-26 01:26:22.412521,BANK-GH-00301,MOMO-GH-00301,5702.25,transfer,momo,BANK-GH-00476,7766.7,2064.45,Eastern,False,middle,8579.16,0,none
BANK-TXN-936795,2025-11-26 01:31:26.421630,BANK-GH-00363,MOMO-GH-00363,4287.36,withdrawal,branch,BANK-GH-00164,18392.36,14105.0,Northern,False,middle,6434.64,0,none
BANK-TXN-848985,2025-11-26 02:10:16.477137,BANK-GH-00470,MOMO-GH-00470,968.69,deposit,branch,BANK-GH-00092,2026.08,1057.39,Ashanti,False,low,1990.65,0,none
BANK-TXN-853250,2025-11-26 02:11:19.434233,BANK-GH-00372,MOMO-GH-00372,4624.89,deposit,momo,BANK-GH-00304,8832.6,4207.71,Greater Accra,False,middle,7833.66,0,none
BANK-TXN-949717,2025-11-26 02:28:46.404991,BANK-GH-00013,MOMO-GH-00013,10902.71,momo_link,atm,BANK-GH-00495,11853.91,951.2,Greater Accra,False,high,13979.94,0,none
BANK-TXN-366366,2025-11-26 02:33:11.486896,BANK-GH-00230,MOMO-GH-00230,2877.66,deposit,momo,BANK-GH-00068,12487.21,9609.55,Northern,False,middle,6881.82,0,none
BANK-TXN-161601,2025-11-26 02:59:31.446303,BANK-GH-00260,MOMO-GH-00260,1648.89,transfer,internet,BANK-GH-00111,4308.8,2659.91,Volta,False,low,2297.04,0,none
BANK-TXN-543824,2025-11-26 03:32:55.424232,BANK-GH-00347,MOMO-GH-00347,3315.82,deposit,branch,BANK-GH-00030,17739.51,14423.69,Upper West,False,middle,6001.14,0,none
BANK-TXN-542412,2025-11-26 03:33:28.410122,BANK-GH-00300,MOMO-GH-00300,860.22,deposit,branch,BANK-GH-00228,867.02,6.8,Ashanti,False,low,1419.24,0,none
BANK-TXN-241049,2025-11-26 03:58:48.469813,BANK-GH-00128,MOMO-GH-00128,2941.65,momo_link,atm,BANK-GH-00351,13811.16,10869.51,Western,False,middle,5105.85,0,none
BANK-TXN-184543,2025-11-26 04:14:16.399587,BANK-GH-00409,MOMO-GH-00409,6305.32,transfer,atm,BANK-GH-00008,13456.61,7151.29,Ashanti,False,middle,8302.17,0,none
BANK-TXN-266465,2025-11-26 04:32:55.430614,BANK-GH-00378,MOMO-GH-00378,31257.43,momo_link,branch,BANK-GH-00255,26802.22,-4455.21,Western,False,high,44729.49,0,none
BANK-TXN-252233,2025-11-26 05:39:17.489723,BANK-GH-00311,MOMO-GH-00311,2897.65,transfer,momo,BANK-GH-00303,9282.07,6384.42,Upper West,False,middle,3641.88,0,none
BANK-TXN-465442,2025-11-26 05:42:45.420762,BANK-GH-00350,MOMO-GH-00350,4553.03,deposit,mobile,BANK-GH-00398,17306.19,12753.16,Volta,False,middle,5926.83,0,none
BANK-TXN-683283,2025-11-26 06:12:46.399958,BANK-GH-00433,MOMO-GH-00433,1418.56,deposit,atm,BANK-GH-00484,3599.23,2180.67,Eastern,False,middle,2628.69,0,none
BANK-TXN-808043,2025-11-26 07:09:53.413002,BANK-GH-00339,MOMO-GH-00339,5174.03,deposit,branch,BANK-GH-00129,4482.54,-691.49,Volta,False,middle,6339.69,0,none
BANK-TXN-426734,2025-11-26 08:16:29.431158,BANK-GH-00323,MOMO-GH-00323,972.78,deposit,mobile,BANK-GH-00090,3718.3,2745.52,Volta,False,low,1330.02,0,none
BANK-TXN-392896,2025-11-26 08:37:21.463967,BANK-GH-00324,MOMO-GH-00324,726.94,deposit,mobile,BANK-GH-00373,3642.89,2915.95,Northern,False,low,1187.91,0,none
BANK-TXN-616377,2025-11-26 08:52:27.397922,BANK-GH-00295,MOMO-GH-00295,588.9,transfer,internet,BANK-GH-00419,392.93,-195.97,Upper East,False,low,990.39,0,none
BANK-TXN-196321,2025-11-26 09:06:45.397702,BANK-GH-00437,MOMO-GH-00437,848.67,momo_link,momo,BANK-GH-00228,693.61,-155.06,Central,False,low,1378.32,0,none
BANK-TXN-248728,2025-11-26 10:54:53.402907,BANK-GH-00059,MOMO-GH-00059,3158.25,momo_link,branch,BANK-GH-00005,9321.74,6163.49,Greater Accra,False,middle,4386.27,0,none
BANK-TXN-711176,2025-11-26 11:16:16.444470,BANK-GH-00457,MOMO-GH-00457,3643.1,deposit,branch,BANK-GH-00338,14107.44,10464.34,Brong-Ahafo,False,middle,5246.73,0,none
BANK-TXN-402806,2025-11-26 11:36:19.452314,BANK-GH-00266,MOMO-GH-00266,843.56,momo_link,atm,BANK-GH-00058,1924.44,1080.88,Brong-Ahafo,False,low,1205.85,0,none
BANK-TXN-594281,2025-11-26 12:00:14.466847,BANK-GH-00146,MOMO-GH-00146,1443.75,transfer,internet,BANK-GH-00150,3509.14,2065.39,Brong-Ahafo,False,low,1909.23,0,none
BANK-TXN-668290,2025-11-26 13:14:24.459368,BANK-GH-00420,MOMO-GH-00420,984.99,momo_link,atm,BANK-GH-00279,6076.85,5091.86,Upper West,False,low,2021.85,0,none
BANK-TXN-582369,2025-11-26 13:27:49.477527,BANK-GH-00246,MOMO-GH-00246,1718.28,withdrawal,mobile,BANK-GH-00025,7267.96,5549.68,Upper West,False,middle,2599.89,0,none
BANK-TXN-767594,2025-11-26 13:42:15.476155,BANK-GH-00361,MOMO-GH-00361,3290.76,momo_link,branch,BANK-GH-00421,6410.7,3119.94,Ashanti,False,middle,3758.19,0,none
BANK-TXN-343529,2025-11-26 14:16:12.416451,BANK-GH-00240,MOMO-GH-00240,4456.69,transfer,mobile,BANK-GH-00114,23015.35,18558.66,Western,False,middle,7549.74,0,none
BANK-TXN-429344,2025-11-26 14:31:06.396171,BANK-GH-00495,MOMO-GH-00495,2482.27,momo_link,branch,BANK-GH-00116,3791.83,1309.56,Northern,False,middle,5539.86,0,none
BANK-TXN-298543,2025-11-26 15:57:01.387164,BANK-GH-00323,MOMO-GH-00323,605.38,momo_link,atm,BANK-GH-00338,4172.57,3567.19,Volta,False,low,1330.02,0,none
BANK-TXN-284967,2025-11-26 16:16:38.453763,BANK-GH-00306,MOMO-GH-00306,2622.17,withdrawal,internet,BANK-GH-00396,15315.97,12693.8,Northern,False,middle,5219.52,0,none
BANK-TXN-716217,2025-11-26 16:22:04.446953,BANK-GH-00140,MOMO-GH-00140,972.8,transfer,branch,BANK-GH-00295,3747.91,2775.11,Western,False,low,1185.21,0,none
BANK-TXN-494126,2025-11-26 16:44:07.489250,BANK-GH-00347,MOMO-GH-00347,3669.46,deposit,branch,BANK-GH-00079,15382.13,11712.67,Upper West,False,middle,6001.14,0,none
BANK-TXN-667600,2025-11-26 17:07:20.458332,BANK-GH-00029,MOMO-GH-00029,599.41,deposit,internet,BANK-GH-00022,3161.16,2561.75,Upper East,False,low,1274.7,0,none
BANK-TXN-878251,2025-11-26 17:10:01.474226,BANK-GH-00058,MOMO-GH-00058,1678.97,momo_link,momo,BANK-GH-00138,4908.48,3229.51,Eastern,False,low,1945.8,0,none
BANK-TXN-812106,2025-11-26 17:24:05.411125,BANK-GH-00347,MOMO-GH-00347,3386.5,transfer,branch,BANK-GH-00039,4613.53,1227.03,Upper West,False,middle,6001.14,0,none
BANK-TXN-170277,2025-11-26 17:44:40.409949,BANK-GH-00152,MOMO-GH-00152,1111.77,momo_link,internet,BANK-GH-00349,1567.4,455.63,Northern,False,low,1567.05,0,none
BANK-TXN-560302,2025-11-26 17:58:14.474487,BANK-GH-00109,MOMO-GH-00109,2621.64,transfer,atm,BANK-GH-00422,16876.03,14254.39,Upper East,False,middle,8621.67,0,none
BANK-TXN-429207,2025-11-26 17:59:16.442095,BANK-GH-00240,MOMO-GH-00240,3643.44,momo_link,momo,BANK-GH-00148,24366.87,20723.43,Western,False,middle,7549.74,0,none
BANK-TXN-273648,2025-11-26 18:26:10.440005,BANK-GH-00100,MOMO-GH-00100,792.28,momo_link,momo,BANK-GH-00206,2694.4,1902.12,Greater Accra,False,low,1011.12,0,none
BANK-TXN-418107,2025-11-26 20:52:54.401091,BANK-GH-00037,MOMO-GH-00037,1397.44,withdrawal,branch,BANK-GH-00237,2831.61,1434.17,Volta,False,low,1974.3,0,none
BANK-TXN-884056,2025-11-26 21:32:10.455061,BANK-GH-00223,MOMO-GH-00223,1783.28,deposit,momo,BANK-GH-00298,6927.92,5144.64,Volta,False,low,2099.01,0,none
BANK-TXN-123482,2025-11-26 22:12:50.402766,BANK-GH-00401,MOMO-GH-00401,3590.58,deposit,internet,BANK-GH-00344,10453.64,6863.06,Upper West,False,middle,5195.61,0,none
BANK-TXN-704777,2025-11-26 22:18:55.404276,BANK-GH-00398,MOMO-GH-00398,1209.58,deposit,mobile,BANK-GH-00283,3216.62,2007.04,Greater Accra,False,low,1790.88,0,none
BANK-TXN-121489,2025-11-26 23:41:07.429510,BANK-GH-00385,MOMO-GH-00385,978.46,withdrawal,momo,BANK-GH-00207,5151.97,4173.51,Ashanti,False,low,2075.82,0,none
BANK-TXN-120191,2025-11-27 00:02:42.399067,BANK-GH-00196,MOMO-GH-00196,1392.74,deposit,internet,BANK-GH-00216,1155.72,-237.02,Brong-Ahafo,False,low,1985.61,0,none
BANK-TXN-684352,2025-11-27 00:04:43.415488,BANK-GH-00075,MOMO-GH-00075,1222.48,withdrawal,branch,BANK-GH-00497,2279.02,1056.54,Western,False,low,1918.71,0,none
BANK-TXN-261528,2025-11-27 00:10:41.442311,BANK-GH-00103,MOMO-GH-00103,5026.16,deposit,mobile,BANK-GH-00094,15268.1,10241.94,Eastern,False,middle,7284.6,0,none
BANK-TXN-226889,2025-11-27 00:51:14.415870,BANK-GH-00183,MOMO-GH-00183,1277.33,deposit,atm,BANK-GH-00379,5187.84,3910.51,Brong-Ahafo,False,low,2166.72,0,none
BANK-TXN-765143,2025-11-27 01:00:08.398999,BANK-GH-00266,MOMO-GH-00266,723.27,deposit,mobile,BANK-GH-00252,1020.81,297.54,Brong-Ahafo,False,low,1205.85,0,none
BANK-TXN-233308,2025-11-27 02:10:22.393413,BANK-GH-00205,MOMO-GH-00205,834.34,momo_link,mobile,BANK-GH-00410,2594.52,1760.18,Upper West,False,low,1322.67,0,none
BANK-TXN-185257,2025-11-27 02:11:31.394016,BANK-GH-00469,MOMO-GH-00469,840.44,withdrawal,mobile,BANK-GH-00237,679.47,-160.97,Eastern,False,low,1017.54,0,none
BANK-TXN-618239,2025-11-27 03:07:59.392008,BANK-GH-00292,MOMO-GH-00292,1425.62,momo_link,mobile,BANK-GH-00130,3180.73,1755.11,Upper East,False,low,1665.57,0,none
BANK-TXN-163504,2025-11-27 03:31:27.395217,BANK-GH-00237,MOMO-GH-00237,1544.18,withdrawal,branch,BANK-GH-00406,3255.94,1711.76,Upper West,False,low,1731.03,0,none
BANK-TXN-378550,2025-11-27 04:13:26.399935,BANK-GH-00494,MOMO-GH-00494,5402.86,transfer,internet,BANK-GH-00435,27068.77,21665.91,Northern,False,middle,8965.38,0,none
BANK-TXN-677790,2025-11-27 04:31:40.405775,BANK-GH-00155,MOMO-GH-00155,26551.68,deposit,branch,BANK-GH-00156,80979.12,54427.44,Upper West,False,high,37331.22,0,none
BANK-TXN-487519,2025-11-27 04:37:42.392797,BANK-GH-00116,MOMO-GH-00116,784.73,withdrawal,mobile,BANK-GH-00242,2348.31,1563.58,Brong-Ahafo,False,low,981.3,0,none
BANK-TXN-595426,2025-11-27 04:42:24.405609,BANK-GH-00452,MOMO-GH-00452,883.58,withdrawal,atm,BANK-GH-00213,3221.83,2338.25,Ashanti,False,low,1297.83,0,none
BANK-TXN-712494,2025-11-27 05:04:27.425027,BANK-GH-00152,MOMO-GH-00152,1234.62,withdrawal,mobile,BANK-GH-00237,1128.14,-106.48,Northern,False,low,1567.05,0,none
BANK-TXN-594097,2025-11-27 05:10:05.443951,BANK-GH-00479,MOMO-GH-00479,1385.71,momo_link,internet,BANK-GH-00049,7038.21,5652.5,Upper West,False,low,2135.94,0,none
BANK-TXN-449999,2025-11-27 05:13:25.442492,BANK-GH-00383,MOMO-GH-00383,678.36,deposit,atm,BANK-GH-00353,3796.61,3118.25,Central,False,low,1544.46,0,none
BANK-TXN-671793,2025-11-27 05:35:08.453885,BANK-GH-00123,MOMO-GH-00123,3022.52,withdrawal,atm,BANK-GH-00443,18929.42,15906.9,Western,False,middle,6227.49,0,none
BANK-TXN-998813,2025-11-27 06:01:45.472130,BANK-GH-00476,MOMO-GH-00476,7581.11,withdrawal,branch,BANK-GH-00141,15849.03,8267.92,Greater Accra,False,middle,8477.52,0,none
BANK-TXN-531165,2025-11-27 06:11:39.480591,BANK-GH-00284,MOMO-GH-00284,1405.21,momo_link,atm,BANK-GH-00373,1766.78,361.57,Northern,False,low,1570.11,0,none
BANK-TXN-961046,2025-11-27 07:26:09.423090,BANK-GH-00322,MOMO-GH-00322,2029.25,withdrawal,mobile,BANK-GH-00422,4888.31,2859.06,Volta,False,middle,2503.83,0,none
BANK-TXN-213329,2025-11-27 07:30:30.423527,BANK-GH-00437,MOMO-GH-00437,695.55,withdrawal,atm,BANK-GH-00318,4448.11,3752.56,Central,False,low,1378.32,0,none
BANK-TXN-653985,2025-11-27 07:47:10.478679,BANK-GH-00377,MOMO-GH-00377,962.21,withdrawal,mobile,BANK-GH-00157,2594.68,1632.47,Ashanti,False,low,1301.01,0,none
BANK-TXN-573589,2025-11-27 07:49:01.400397,BANK-GH-00081,MOMO-GH-00081,997.36,transfer,branch,BANK-GH-00475,3514.81,2517.45,Upper East,False,low,1071.57,0,none
BANK-TXN-886249,2025-11-27 10:51:36.408379,BANK-GH-00074,MOMO-GH-00074,7996.65,withdrawal,mobile,BANK-GH-00471,8906.1,909.45,Central,False,middle,8325.54,0,none
BANK-TXN-485353,2025-11-27 11:00:08.434869,BANK-GH-00010,MOMO-GH-00010,613.9,transfer,internet,BANK-GH-00206,2431.25,1817.35,Central,False,low,948.15,0,none
BANK-TXN-526132,2025-11-27 12:28:18.418046,BANK-GH-00049,MOMO-GH-00049,1382.86,momo_link,branch,BANK-GH-00119,6678.67,5295.81,Northern,False,middle,2563.59,0,none
BANK-TXN-418239,2025-11-27 12:32:30.419459,BANK-GH-00096,MOMO-GH-00096,3412.9,momo_link,branch,BANK-GH-00144,9653.19,6240.29,Upper West,False,middle,4224.9,0,none
BANK-TXN-902723,2025-11-27 12:55:22.399113,BANK-GH-00390,MOMO-GH-00390,5975.02,withdrawal,branch,BANK-GH-00254,25203.42,19228.4,Western,False,middle,8921.82,0,none
BANK-TXN-199937,2025-11-27 13:30:36.483134,BANK-GH-00439,MOMO-GH-00439,1596.82,withdrawal,internet,BANK-GH-00089,983.01,-613.81,Greater Accra,False,low,2124.42,0,none
BANK-TXN-929142,2025-11-27 13:32:12.486021,BANK-GH-00087,MOMO-GH-00087,3591.16,withdrawal,atm,BANK-GH-00215,8492.62,4901.46,Central,False,middle,5274.21,0,none
BANK-TXN-251720,2025-11-27 14:16:47.464877,BANK-GH-00430,MOMO-GH-00430,575.85,transfer,mobile,BANK-GH-00385,2701.35,2125.5,Upper East,False,low,996.72,0,none
BANK-TXN-977333,2025-11-27 14:55:58.471402,BANK-GH-00146,MOMO-GH-00146,1169.49,withdrawal,mobile,BANK-GH-00154,5410.53,4241.04,Brong-Ahafo,False,low,1909.23,0,none
BANK-TXN-887159,2025-11-27 14:58:08.427105,BANK-GH-00088,MOMO-GH-00088,1272.32,deposit,internet,BANK-GH-00053,3654.02,2381.7,Northern,False,low,2138.61,0,none
BANK-TXN-727387,2025-11-27 16:59:27.468166,BANK-GH-00308,MOMO-GH-00308,672.1,deposit,momo,BANK-GH-00038,944.24,272.14,Western,False,low,1238.01,0,none
BANK-TXN-408230,2025-11-27 17:22:29.436493,BANK-GH-00154,MOMO-GH-00154,908.06,momo_link,mobile,BANK-GH-00361,3744.41,2836.35,Greater Accra,False,low,1218.15,0,none
BANK-TXN-922359,2025-11-27 17:42:41.431450,BANK-GH-00293,MOMO-GH-00293,5060.92,transfer,atm,BANK-GH-00133,15955.27,10894.35,Central,False,middle,6088.05,0,none
